customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,day_of_week,month,quarter,total_price,revenue,qty_7d_ma,qty_30d_ma,qty_lag_1,price_lag_1,avg_price,target
44020,2024-12-23,798,10,Electronics,Laptop,5,164.62,Cash on Delivery,New Michaeltown,4.0,F,62,0,12,4,823.1,823.1,3.857142857142857,3.6,4.0,457.54,248.814,5
15824,2024-12-25,119,10,Electronics,Laptop,2,256.91,Bank Transfer,Vincenttown,1.0,,58,2,12,4,513.82,513.82,3.7142857142857144,3.533333333333333,5.0,164.62,248.814,2
23094,2025-01-17,658,10,Electronics,Laptop,2,43.03,Credit Card,Kristenland,5.0,M,56,4,1,1,86.06,86.06,3.7142857142857144,3.5,2.0,256.91,248.814,2
87200,2025-02-11,937,10,Electronics,Laptop,1,391.58,Cash on Delivery,Jefferyborough,4.0,M,68,1,2,1,391.58,391.58,3.2857142857142856,3.433333333333333,2.0,43.03,248.814,1
30282,2025-02-19,411,10,Electronics,Laptop,3,91.79,Credit Card,Webbton,,,68,2,2,1,275.37,275.37,3.0,3.466666666666667,1.0,391.58,248.814,3
11655,2025-03-05,961,10,Electronics,Laptop,4,365.54,Bank Transfer,Navarrostad,5.0,M,61,2,3,1,1462.16,1462.16,3.0,3.5,3.0,91.79,248.814,4
21588,2024-03-25,112,40,Books & Stationery,Notebook,2,298.63,Cash on Delivery,South Veronica,5.0,F,33,0,3,1,597.26,597.26,2.0,2.0,0.0,298.63,286.1306818181818,2
39825,2024-03-28,301,40,Books & Stationery,Notebook,5,353.19,Cash on Delivery,New Isaacmouth,5.0,,50,3,3,1,1765.95,1765.95,3.5,3.5,2.0,298.63,286.1306818181818,5
36926,2024-03-29,350,40,Books & Stationery,Notebook,2,137.12,Bank Transfer,Simonfort,4.0,F,68,4,3,1,274.24,274.24,3.0,3.0,5.0,353.19,286.1306818181818,2
45270,2024-04-26,685,40,Books & Stationery,Notebook,1,410.45,Bank Transfer,Raytown,4.0,F,71,4,4,2,410.45,410.45,2.5,2.5,2.0,137.12,286.1306818181818,1
46034,2024-04-26,995,40,Books & Stationery,Notebook,5,115.91,Bank Transfer,Ronaldborough,,M,54,4,4,2,579.55,579.55,3.0,3.0,1.0,410.45,286.1306818181818,5
37431,2024-04-28,736,40,Books & Stationery,Notebook,5,422.39,Bank Transfer,Lake Linda,5.0,M,26,6,4,2,2111.95,2111.95,3.3333333333333335,3.3333333333333335,5.0,115.91,286.1306818181818,5
67967,2024-05-04,965,40,Books & Stationery,Notebook,3,495.24,Cash on Delivery,Hodgemouth,,,30,5,5,2,1485.72,1485.72,3.2857142857142856,3.2857142857142856,5.0,422.39,286.1306818181818,3
25761,2024-05-11,657,40,Books & Stationery,Notebook,4,449.55,Credit Card,Port Andre,3.0,F,29,5,5,2,1798.2,1798.2,3.5714285714285716,3.375,3.0,495.24,286.1306818181818,4
42068,2024-05-12,529,40,Books & Stationery,Notebook,5,152.81,Cash on Delivery,Rosebury,5.0,,19,6,5,2,764.05,764.05,3.5714285714285716,3.5555555555555554,4.0,449.55,286.1306818181818,5
72159,2024-05-12,329,40,Books & Stationery,Notebook,3,227.07,Cash on Delivery,Snyderborough,5.0,M,64,6,5,2,681.21,681.21,3.7142857142857144,3.5,5.0,152.81,286.1306818181818,3
87787,2024-05-13,836,40,Books & Stationery,Notebook,2,233.85,Bank Transfer,East Daniel,,M,67,0,5,2,467.7,467.7,3.857142857142857,3.3636363636363638,3.0,227.07,286.1306818181818,2
19863,2024-05-14,315,40,Books & Stationery,Notebook,2,180.67,Bank Transfer,South Thomasmouth,3.0,F,24,1,5,2,361.34,361.34,3.4285714285714284,3.25,2.0,233.85,286.1306818181818,2
93806,2024-05-17,606,40,Books & Stationery,Notebook,4,336.75,Bank Transfer,Donaldhaven,5.0,F,37,4,5,2,1347.0,1347.0,3.2857142857142856,3.3076923076923075,2.0,180.67,286.1306818181818,4
97308,2024-05-21,712,40,Books & Stationery,Notebook,2,18.28,Cash on Delivery,New Melissa,,M,64,1,5,2,36.56,36.56,3.142857142857143,3.2142857142857144,4.0,336.75,286.1306818181818,2
75474,2024-05-22,107,40,Books & Stationery,Notebook,1,117.47,Credit Card,Levyport,4.0,M,73,2,5,2,117.47,117.47,2.7142857142857144,3.066666666666667,2.0,18.28,286.1306818181818,1
20351,2024-05-30,627,40,Books & Stationery,Notebook,5,362.11,Credit Card,North Dana,5.0,F,62,3,5,2,1810.55,1810.5500000000002,2.7142857142857144,3.1875,1.0,117.47,286.1306818181818,5
74067,2024-06-27,773,40,Books & Stationery,Notebook,3,494.87,Cash on Delivery,Melanieberg,5.0,M,37,3,6,2,1484.61,1484.6100000000001,2.7142857142857144,3.176470588235294,5.0,362.11,286.1306818181818,3
93547,2024-06-29,663,40,Books & Stationery,Notebook,3,100.15,Bank Transfer,South Christopherburgh,4.0,M,65,5,6,2,300.45000000000005,300.45000000000005,2.857142857142857,3.1666666666666665,3.0,494.87,286.1306818181818,3
80435,2024-07-05,681,40,Books & Stationery,Notebook,1,232.24,Cash on Delivery,Kennethfort,,M,41,4,7,3,232.24,232.24,2.7142857142857144,3.0526315789473686,3.0,100.15,286.1306818181818,1
30197,2024-07-09,386,40,Books & Stationery,Notebook,1,305.82,Credit Card,Port George,,,39,1,7,3,305.82,305.82,2.2857142857142856,2.95,1.0,232.24,286.1306818181818,1
73957,2024-07-28,834,40,Books & Stationery,Notebook,5,137.29,Bank Transfer,Shawmouth,4.0,,24,6,7,3,686.4499999999999,686.4499999999999,2.7142857142857144,3.0476190476190474,1.0,305.82,286.1306818181818,5
86435,2024-07-30,988,40,Books & Stationery,Notebook,4,431.48,Bank Transfer,Christopherport,3.0,F,48,1,7,3,1725.92,1725.92,3.142857142857143,3.090909090909091,5.0,137.29,286.1306818181818,4
13595,2024-08-02,311,40,Books & Stationery,Notebook,1,496.5,Bank Transfer,East Andrew,4.0,,25,4,8,3,496.5,496.5,2.5714285714285716,3.0,4.0,431.48,286.1306818181818,1
23601,2024-08-12,468,40,Books & Stationery,Notebook,3,408.46,Cash on Delivery,East William,5.0,,57,0,8,3,1225.38,1225.3799999999999,2.5714285714285716,3.0,1.0,496.5,286.1306818181818,3
64326,2024-08-15,348,40,Books & Stationery,Notebook,5,275.88,Bank Transfer,Rachelburgh,,F,63,3,8,3,1379.4,1379.4,2.857142857142857,3.08,3.0,408.46,286.1306818181818,5
79189,2024-08-30,639,40,Books & Stationery,Notebook,1,399.18,Credit Card,Davidton,5.0,M,66,4,8,3,399.18,399.18,2.857142857142857,3.0,5.0,275.88,286.1306818181818,1
84978,2024-09-05,292,40,Books & Stationery,Notebook,1,458.02,Bank Transfer,Payneside,3.0,M,64,3,9,3,458.02,458.02,2.857142857142857,2.925925925925926,1.0,399.18,286.1306818181818,1
97111,2024-09-07,897,40,Books & Stationery,Notebook,4,14.47,Bank Transfer,East Brittany,5.0,F,33,5,9,3,57.88,57.88,2.7142857142857144,2.9642857142857144,1.0,458.02,286.1306818181818,4
29786,2024-09-10,749,40,Books & Stationery,Notebook,3,334.67,Bank Transfer,South Brianstad,5.0,F,23,1,9,3,1004.01,1004.01,2.5714285714285716,2.9655172413793105,4.0,14.47,286.1306818181818,3
50437,2024-09-20,220,40,Books & Stationery,Notebook,2,266.27,Cash on Delivery,Port Jasmin,2.0,M,34,4,9,3,532.54,532.54,2.7142857142857144,2.933333333333333,3.0,334.67,286.1306818181818,2
96862,2024-09-28,146,40,Books & Stationery,Notebook,5,457.21,Cash on Delivery,Barberside,3.0,M,29,5,9,3,2286.05,2286.0499999999997,3.0,3.033333333333333,2.0,266.27,286.1306818181818,5
50447,2024-10-21,910,40,Books & Stationery,Notebook,3,167.32,Credit Card,Kathyton,5.0,M,22,0,10,4,501.96,501.96,2.7142857142857144,2.966666666666667,5.0,457.21,286.1306818181818,3
20938,2024-10-22,478,40,Books & Stationery,Notebook,1,84.68,Bank Transfer,Jordanmouth,1.0,F,40,1,10,4,84.68,84.68,2.7142857142857144,2.933333333333333,3.0,167.32,286.1306818181818,1
61595,2024-11-01,586,40,Books & Stationery,Notebook,2,395.01,Bank Transfer,West Masonton,5.0,F,32,4,11,4,790.02,790.02,2.857142857142857,2.966666666666667,1.0,84.68,286.1306818181818,2
23807,2024-12-02,547,40,Books & Stationery,Notebook,5,397.63,Credit Card,Jackshire,2.0,M,53,0,12,4,1988.15,1988.15,3.0,2.966666666666667,2.0,395.01,286.1306818181818,5
89104,2024-12-07,358,40,Books & Stationery,Notebook,3,284.47,Cash on Delivery,Christophertown,4.0,F,55,5,12,4,853.4100000000001,853.4100000000001,3.0,2.9,5.0,397.63,286.1306818181818,3
64649,2024-12-07,438,40,Books & Stationery,Notebook,5,132.98,Cash on Delivery,Alexanderberg,,M,45,5,12,4,664.9,664.9,3.4285714285714284,2.966666666666667,3.0,284.47,286.1306818181818,5
85139,2024-12-13,844,40,Books & Stationery,Notebook,1,312.01,Bank Transfer,Jackmouth,5.0,M,57,4,12,4,312.01,312.01,2.857142857142857,2.8666666666666667,5.0,132.98,286.1306818181818,1
21745,2024-12-23,560,40,Books & Stationery,Notebook,5,124.91,Credit Card,Schultzborough,5.0,,54,0,12,4,624.55,624.55,3.142857142857143,2.8666666666666667,1.0,312.01,286.1306818181818,5
35219,2025-01-03,739,40,Books & Stationery,Notebook,4,410.06,Cash on Delivery,East Lucas,1.0,M,21,4,1,1,1640.24,1640.24,3.5714285714285716,2.9,5.0,124.91,286.1306818181818,4
67837,2025-02-02,671,40,Books & Stationery,Notebook,1,281.72,Credit Card,West Amyhaven,5.0,F,39,6,2,1,281.72,281.72,3.4285714285714284,2.8666666666666667,4.0,410.06,286.1306818181818,1
68850,2025-02-07,484,40,Books & Stationery,Notebook,1,53.18,Credit Card,North Elizabethbury,1.0,F,58,4,2,1,53.18,53.18,2.857142857142857,2.8333333333333335,1.0,281.72,286.1306818181818,1
25985,2025-02-07,480,40,Books & Stationery,Notebook,2,353.23,Bank Transfer,Port Debbieborough,,M,65,4,2,1,706.46,706.46,2.7142857142857144,2.7666666666666666,1.0,53.18,286.1306818181818,2
20393,2025-02-28,133,40,Books & Stationery,Notebook,5,468.55,Credit Card,South Elizabethport,2.0,M,68,4,2,1,2342.75,2342.75,2.7142857142857144,2.8666666666666667,2.0,353.23,286.1306818181818,5
49651,2024-04-08,937,40,Books & Stationery,Novel,4,267.72,Bank Transfer,West Elizabethbury,,M,19,0,4,2,1070.88,1070.88,4.0,4.0,0.0,267.72,247.75593750000002,4
36759,2024-04-16,952,40,Books & Stationery,Novel,5,155.25,Cash on Delivery,Michaelfurt,,F,43,1,4,2,776.25,776.25,4.5,4.5,4.0,267.72,247.75593750000002,5
43995,2024-04-26,537,40,Books & Stationery,Novel,4,375.98,Credit Card,South Donna,,F,62,4,4,2,1503.92,1503.92,4.333333333333333,4.333333333333333,5.0,155.25,247.75593750000002,4
53575,2024-05-04,622,40,Books & Stationery,Novel,3,75.02,Credit Card,Brownbury,4.0,M,33,5,5,2,225.06,225.06,4.0,4.0,4.0,375.98,247.75593750000002,3
58130,2024-05-17,171,40,Books & Stationery,Novel,1,138.55,Bank Transfer,Lake Mallory,4.0,F,56,4,5,2,138.55,138.55,3.4,3.4,3.0,75.02,247.75593750000002,1
23570,2024-05-21,721,40,Books & Stationery,Novel,5,192.8,Bank Transfer,Calebmouth,4.0,M,35,1,5,2,964.0,964.0,3.6666666666666665,3.6666666666666665,1.0,138.55,247.75593750000002,5
28298,2024-06-07,555,40,Books & Stationery,Novel,3,346.82,Bank Transfer,Port Denisemouth,5.0,F,18,4,6,2,1040.46,1040.46,3.5714285714285716,3.5714285714285716,5.0,192.8,247.75593750000002,3
21664,2024-06-10,395,40,Books & Stationery,Novel,3,326.37,Bank Transfer,Simpsonshire,,F,39,0,6,2,979.11,979.11,3.4285714285714284,3.5,3.0,346.82,247.75593750000002,3
53652,2024-06-14,899,40,Books & Stationery,Novel,5,416.12,Cash on Delivery,Johnmouth,5.0,F,56,4,6,2,2080.6,2080.6,3.4285714285714284,3.6666666666666665,3.0,326.37,247.75593750000002,5
81289,2024-07-18,485,40,Books & Stationery,Novel,1,489.21,Cash on Delivery,North Jamesside,5.0,M,60,3,7,3,489.21,489.21,3.0,3.4,5.0,416.12,247.75593750000002,1
16797,2024-07-27,333,40,Books & Stationery,Novel,1,124.08,Credit Card,North Nancyville,,M,59,5,7,3,124.08,124.08,2.7142857142857144,3.1818181818181817,1.0,489.21,247.75593750000002,1
59875,2024-08-02,210,40,Books & Stationery,Novel,4,334.76,Cash on Delivery,Sherylfort,5.0,,49,4,8,3,1339.04,1339.04,3.142857142857143,3.25,1.0,124.08,247.75593750000002,4
79948,2024-08-14,858,40,Books & Stationery,Novel,2,164.11,Bank Transfer,South Caroline,,F,66,2,8,3,328.22,328.22,2.7142857142857144,3.1538461538461537,4.0,334.76,247.75593750000002,2
45453,2024-08-15,363,40,Books & Stationery,Novel,3,292.74,Cash on Delivery,West Michaelton,,M,63,3,8,3,878.22,878.22,2.7142857142857144,3.142857142857143,2.0,164.11,247.75593750000002,3
77178,2024-09-17,167,40,Books & Stationery,Novel,5,126.23,Cash on Delivery,Lake Ryanland,3.0,M,61,1,9,3,631.15,631.15,3.0,3.2666666666666666,3.0,292.74,247.75593750000002,5
42912,2024-10-05,811,40,Books & Stationery,Novel,5,60.3,Bank Transfer,Joshuaborough,,F,21,5,10,4,301.5,301.5,3.0,3.375,5.0,126.23,247.75593750000002,5
52052,2024-10-27,247,40,Books & Stationery,Novel,3,343.78,Credit Card,North Benjaminton,,F,20,6,10,4,1031.34,1031.34,3.2857142857142856,3.3529411764705883,5.0,60.3,247.75593750000002,3
67667,2024-11-14,854,40,Books & Stationery,Novel,3,366.14,Bank Transfer,Ericville,5.0,M,37,3,11,4,1098.42,1098.42,3.5714285714285716,3.3333333333333335,3.0,343.78,247.75593750000002,3
81133,2024-11-16,682,40,Books & Stationery,Novel,1,240.56,Cash on Delivery,East Kristin,4.0,,33,5,11,4,240.56,240.56,3.142857142857143,3.210526315789474,3.0,366.14,247.75593750000002,1
81439,2024-11-17,792,40,Books & Stationery,Novel,2,320.48,Credit Card,Woodsport,4.0,F,21,6,11,4,640.96,640.96,3.142857142857143,3.15,1.0,240.56,247.75593750000002,2
54614,2024-12-10,704,40,Books & Stationery,Novel,1,55.6,Credit Card,Stephanieshire,4.0,M,61,1,12,4,55.6,55.6,2.857142857142857,3.0476190476190474,2.0,320.48,247.75593750000002,1
89875,2025-01-06,759,40,Books & Stationery,Novel,1,233.24,Cash on Delivery,East Jennifershire,5.0,F,30,0,1,1,233.24,233.24,2.2857142857142856,2.9545454545454546,1.0,55.6,247.75593750000002,1
45307,2025-01-14,162,40,Books & Stationery,Novel,1,69.76,Cash on Delivery,West Anne,1.0,F,68,1,1,1,69.76,69.76,1.7142857142857142,2.869565217391304,1.0,233.24,247.75593750000002,1
96947,2025-01-27,148,40,Books & Stationery,Novel,5,291.22,Cash on Delivery,Jonesport,3.0,M,35,0,1,1,1456.1,1456.1000000000001,2.0,2.9583333333333335,1.0,69.76,247.75593750000002,5
91017,2025-01-29,408,40,Books & Stationery,Novel,2,436.2,Credit Card,Millermouth,5.0,F,26,2,1,1,872.4,872.4,1.8571428571428572,2.92,5.0,291.22,247.75593750000002,2
39828,2025-02-12,953,40,Books & Stationery,Novel,3,58.91,Credit Card,Markchester,5.0,F,75,2,2,1,176.73,176.73,2.142857142857143,2.923076923076923,2.0,436.2,247.75593750000002,3
77318,2025-02-18,305,40,Books & Stationery,Novel,2,203.94,Bank Transfer,Brownchester,5.0,M,23,1,2,1,407.88,407.88,2.142857142857143,2.888888888888889,3.0,58.91,247.75593750000002,2
99850,2025-02-27,453,40,Books & Stationery,Novel,3,392.26,Bank Transfer,Bakerside,3.0,F,50,3,2,1,1176.78,1176.78,2.4285714285714284,2.892857142857143,2.0,203.94,247.75593750000002,3
20019,2025-03-04,886,40,Books & Stationery,Novel,4,300.03,Credit Card,Jeremyview,4.0,,34,1,3,1,1200.12,1200.12,2.857142857142857,2.9310344827586206,3.0,392.26,247.75593750000002,4
35717,2025-03-10,374,40,Books & Stationery,Novel,1,239.35,Cash on Delivery,Danielmouth,,F,34,0,3,1,239.35,239.35,2.857142857142857,2.8666666666666667,4.0,300.03,247.75593750000002,1
79470,2025-03-12,247,40,Books & Stationery,Novel,2,190.5,Cash on Delivery,Paulborough,,M,41,2,3,1,381.0,381.0,2.4285714285714284,2.8,1.0,239.35,247.75593750000002,2
75395,2025-03-19,175,40,Books & Stationery,Novel,2,300.16,Bank Transfer,Jesseburgh,3.0,M,64,2,3,1,600.32,600.32,2.4285714285714284,2.7,2.0,190.5,247.75593750000002,2
92950,2024-03-27,265,30,Home & Living,Painting,2,217.67,Bank Transfer,Austinbury,5.0,F,37,2,3,1,435.34,435.34,2.0,2.0,0.0,217.67,266.72615384615386,2
96700,2024-03-27,598,30,Home & Living,Painting,4,474.04,Cash on Delivery,South Anthony,5.0,F,64,2,3,1,1896.16,1896.16,3.0,3.0,2.0,217.67,266.72615384615386,4
89789,2024-04-19,953,30,Home & Living,Painting,4,204.06,Cash on Delivery,Huffmanshire,5.0,M,71,4,4,2,816.24,816.24,3.3333333333333335,3.3333333333333335,4.0,474.04,266.72615384615386,4
79004,2024-05-14,190,30,Home & Living,Painting,4,68.79,Bank Transfer,Sarahtown,5.0,M,50,1,5,2,275.16,275.16,3.5,3.5,4.0,204.06,266.72615384615386,4
54459,2024-05-22,676,30,Home & Living,Painting,5,355.4,Cash on Delivery,Michellebury,5.0,M,35,2,5,2,1777.0,1777.0,3.8,3.8,4.0,68.79,266.72615384615386,5
12858,2024-06-16,957,30,Home & Living,Painting,3,376.19,Bank Transfer,Port Briana,5.0,M,28,6,6,2,1128.57,1128.57,3.6666666666666665,3.6666666666666665,5.0,355.4,266.72615384615386,3
84736,2024-06-27,624,30,Home & Living,Painting,1,218.74,Credit Card,Denisefurt,,F,68,3,6,2,218.74,218.74,3.2857142857142856,3.2857142857142856,3.0,376.19,266.72615384615386,1
38806,2024-07-14,665,30,Home & Living,Painting,3,149.85,Credit Card,Lake Brentfurt,5.0,M,62,6,7,3,449.55,449.54999999999995,3.4285714285714284,3.25,1.0,218.74,266.72615384615386,3
89114,2024-07-14,397,30,Home & Living,Painting,3,251.63,Credit Card,New Dylan,,M,40,6,7,3,754.89,754.89,3.2857142857142856,3.2222222222222223,3.0,149.85,266.72615384615386,3
62981,2024-07-20,200,30,Home & Living,Painting,2,422.99,Cash on Delivery,Wrightport,5.0,,67,5,7,3,845.98,845.98,3.0,3.1,3.0,251.63,266.72615384615386,2
11008,2024-07-23,981,30,Home & Living,Painting,2,366.42,Cash on Delivery,Lake Emilymouth,5.0,M,58,1,7,3,732.84,732.84,2.7142857142857144,3.0,2.0,422.99,266.72615384615386,2
54627,2024-08-18,297,30,Home & Living,Painting,1,52.33,Bank Transfer,Taraborough,,M,42,6,8,3,52.33,52.33,2.142857142857143,2.8333333333333335,2.0,366.42,266.72615384615386,1
70317,2024-08-20,151,30,Home & Living,Painting,1,357.67,Cash on Delivery,Elliottfort,4.0,F,27,1,8,3,357.67,357.67,1.8571428571428572,2.6923076923076925,1.0,52.33,266.72615384615386,1
24147,2024-08-23,568,30,Home & Living,Painting,1,268.26,Cash on Delivery,Davistown,1.0,M,29,4,8,3,268.26,268.26,1.8571428571428572,2.5714285714285716,1.0,357.67,266.72615384615386,1
56269,2024-08-25,575,30,Home & Living,Painting,5,155.73,Credit Card,Leachstad,,F,57,6,8,3,778.65,778.65,2.142857142857143,2.7333333333333334,1.0,268.26,266.72615384615386,5
99423,2024-08-30,675,30,Home & Living,Painting,5,175.5,Cash on Delivery,Adrianmouth,,F,73,4,8,3,877.5,877.5,2.4285714285714284,2.875,5.0,155.73,266.72615384615386,5
48878,2024-09-07,814,30,Home & Living,Painting,2,83.97,Credit Card,Kellymouth,4.0,F,75,5,9,3,167.94,167.94,2.4285714285714284,2.823529411764706,5.0,175.5,266.72615384615386,2
82689,2024-09-23,254,30,Home & Living,Painting,1,169.29,Cash on Delivery,South Christine,4.0,F,23,0,9,3,169.29,169.29,2.2857142857142856,2.7222222222222223,2.0,83.97,266.72615384615386,1
11871,2024-09-23,479,30,Home & Living,Painting,3,258.28,Bank Transfer,East Kevinchester,5.0,M,65,0,9,3,774.8399999999999,774.8399999999999,2.5714285714285716,2.736842105263158,1.0,169.29,266.72615384615386,3
48803,2024-09-27,285,30,Home & Living,Painting,1,481.21,Bank Transfer,New Kristen,5.0,M,31,4,9,3,481.21,481.21,2.5714285714285716,2.65,3.0,258.28,266.72615384615386,1
32168,2024-09-29,896,30,Home & Living,Painting,4,479.12,Credit Card,Lesliemouth,4.0,F,39,6,9,3,1916.48,1916.48,3.0,2.7142857142857144,1.0,481.21,266.72615384615386,4
99315,2024-10-03,618,30,Home & Living,Painting,3,413.52,Cash on Delivery,Michelleview,3.0,,39,3,10,4,1240.56,1240.56,2.7142857142857144,2.727272727272727,4.0,479.12,266.72615384615386,3
96551,2024-10-21,526,30,Home & Living,Painting,2,19.72,Credit Card,Elliottmouth,3.0,F,25,0,10,4,39.44,39.44,2.2857142857142856,2.6956521739130435,3.0,413.52,266.72615384615386,2
45637,2024-10-22,961,30,Home & Living,Painting,3,228.55,Credit Card,East Whitney,,F,62,1,10,4,685.6500000000001,685.6500000000001,2.4285714285714284,2.7083333333333335,2.0,19.72,266.72615384615386,3
19845,2024-10-26,798,30,Home & Living,Painting,2,367.78,Bank Transfer,New Michaeltown,2.0,M,45,5,10,4,735.56,735.56,2.5714285714285716,2.68,3.0,228.55,266.72615384615386,2
84575,2024-11-02,922,30,Home & Living,Painting,4,157.95,Cash on Delivery,Perezmouth,4.0,M,68,5,11,4,631.8,631.8,2.7142857142857144,2.730769230769231,2.0,367.78,266.72615384615386,4
50937,2024-11-05,101,30,Home & Living,Painting,1,92.22,Cash on Delivery,Stevensonside,5.0,F,46,1,11,4,92.22,92.22,2.7142857142857144,2.6666666666666665,4.0,157.95,266.72615384615386,1
53843,2024-11-12,256,30,Home & Living,Painting,5,410.55,Cash on Delivery,New Kimberly,5.0,F,38,1,11,4,2052.75,2052.75,2.857142857142857,2.75,1.0,92.22,266.72615384615386,5
43023,2024-11-13,241,30,Home & Living,Painting,5,395.64,Cash on Delivery,Lake Michaelport,,M,44,2,11,4,1978.2,1978.1999999999998,3.142857142857143,2.8275862068965516,5.0,410.55,266.72615384615386,5
69632,2024-11-13,451,30,Home & Living,Painting,3,87.72,Cash on Delivery,Port James,,,36,2,11,4,263.16,263.15999999999997,3.2857142857142856,2.8333333333333335,5.0,395.64,266.72615384615386,3
69355,2024-12-04,683,30,Home & Living,Painting,1,404.07,Bank Transfer,South Susanstad,5.0,M,18,2,12,4,404.07,404.07,3.0,2.8,3.0,87.72,266.72615384615386,1
59338,2025-01-03,937,30,Home & Living,Painting,4,478.94,Credit Card,Josephton,1.0,M,48,4,1,1,1915.76,1915.76,3.2857142857142856,2.8,1.0,404.07,266.72615384615386,4
77157,2025-01-07,635,30,Home & Living,Painting,4,323.89,Bank Transfer,Port Pamelatown,2.0,F,61,1,1,1,1295.56,1295.56,3.2857142857142856,2.8,4.0,478.94,266.72615384615386,4
76569,2025-01-12,447,30,Home & Living,Painting,1,428.62,Bank Transfer,New Christopherside,4.0,F,56,6,1,1,428.62,428.62,3.2857142857142856,2.7,4.0,323.89,266.72615384615386,1
14911,2025-01-18,589,30,Home & Living,Painting,2,231.85,Credit Card,New Madeline,,M,74,5,1,1,463.7,463.7,2.857142857142857,2.6,1.0,428.62,266.72615384615386,2
94108,2025-01-20,837,30,Home & Living,Painting,2,87.3,Cash on Delivery,Bowmanmouth,5.0,F,72,0,1,1,174.6,174.6,2.4285714285714284,2.566666666666667,2.0,231.85,266.72615384615386,2
32331,2025-01-23,241,30,Home & Living,Painting,2,487.93,Credit Card,Mitchellhaven,5.0,F,61,3,1,1,975.86,975.86,2.2857142857142856,2.6,2.0,87.3,266.72615384615386,2
58283,2025-01-25,787,30,Home & Living,Painting,3,138.17,Cash on Delivery,Colemanchester,5.0,F,22,5,1,1,414.51,414.51,2.5714285714285716,2.6,2.0,487.93,266.72615384615386,3
25747,2025-03-18,874,30,Home & Living,Painting,4,60.76,Cash on Delivery,Amandaborough,1.0,F,64,1,3,1,243.04,243.04,2.5714285714285716,2.6333333333333333,3.0,138.17,266.72615384615386,4
65571,2024-03-20,646,20,Fashion,Pants,1,135.56,Bank Transfer,Michaelside,,M,20,2,3,1,135.56,135.56,1.0,1.0,0.0,135.56,252.3295652173913,1
14872,2024-03-31,353,20,Fashion,Pants,2,272.78,Credit Card,Cynthiaport,4.0,M,32,6,3,1,545.56,545.56,1.5,1.5,1.0,135.56,252.3295652173913,2
84661,2024-04-04,129,20,Fashion,Pants,2,272.83,Bank Transfer,Martineztown,4.0,F,38,3,4,2,545.66,545.66,1.6666666666666667,1.6666666666666667,2.0,272.78,252.3295652173913,2
99272,2024-04-26,847,20,Fashion,Pants,3,40.92,Bank Transfer,South Becky,,M,66,4,4,2,122.76,122.76,2.0,2.0,2.0,272.83,252.3295652173913,3
69895,2024-04-27,848,20,Fashion,Pants,3,435.72,Credit Card,South Carolynchester,5.0,M,50,5,4,2,1307.16,1307.16,2.2,2.2,3.0,40.92,252.3295652173913,3
49017,2024-05-07,128,20,Fashion,Pants,1,255.32,Bank Transfer,Shawnburgh,4.0,F,70,1,5,2,255.32,255.32,2.0,2.0,3.0,435.72,252.3295652173913,1
11829,2024-05-10,651,20,Fashion,Pants,5,85.92,Bank Transfer,Brendaton,5.0,M,41,4,5,2,429.6,429.6,2.4285714285714284,2.4285714285714284,1.0,255.32,252.3295652173913,5
32080,2024-05-13,354,20,Fashion,Pants,4,21.6,Credit Card,Garrisonberg,3.0,M,18,0,5,2,86.4,86.4,2.857142857142857,2.625,5.0,85.92,252.3295652173913,4
55956,2024-05-17,110,20,Fashion,Pants,3,416.88,Cash on Delivery,Smithville,,F,70,4,5,2,1250.64,1250.6399999999999,3.0,2.6666666666666665,4.0,21.6,252.3295652173913,3
89883,2024-05-25,182,20,Fashion,Pants,5,116.03,Bank Transfer,East Justin,2.0,F,66,5,5,2,580.15,580.15,3.4285714285714284,2.9,3.0,416.88,252.3295652173913,5
99042,2024-05-26,343,20,Fashion,Pants,2,212.25,Cash on Delivery,Jamesfort,5.0,F,69,6,5,2,424.5,424.5,3.2857142857142856,2.8181818181818183,5.0,116.03,252.3295652173913,2
97874,2024-05-30,967,20,Fashion,Pants,5,381.31,Credit Card,Lake Matthew,,,71,3,5,2,1906.55,1906.55,3.5714285714285716,3.0,2.0,212.25,252.3295652173913,5
14284,2024-06-05,865,20,Fashion,Pants,1,323.83,Bank Transfer,North Bradleymouth,3.0,F,63,2,6,2,323.83,323.83,3.5714285714285716,2.8461538461538463,5.0,381.31,252.3295652173913,1
17483,2024-06-11,205,20,Fashion,Pants,4,210.55,Cash on Delivery,Lisafurt,5.0,F,48,1,6,2,842.2,842.2,3.4285714285714284,2.9285714285714284,1.0,323.83,252.3295652173913,4
63842,2024-06-22,781,20,Fashion,Pants,2,460.75,Cash on Delivery,Nguyenmouth,5.0,F,68,5,6,2,921.5,921.5,3.142857142857143,2.8666666666666667,4.0,210.55,252.3295652173913,2
56431,2024-07-03,600,20,Fashion,Pants,3,150.42,Cash on Delivery,Andreatown,3.0,M,42,2,7,3,451.26,451.26,3.142857142857143,2.875,2.0,460.75,252.3295652173913,3
49262,2024-07-14,910,20,Fashion,Pants,3,25.79,Credit Card,South Luishaven,5.0,,22,6,7,3,77.37,77.37,2.857142857142857,2.8823529411764706,3.0,150.42,252.3295652173913,3
